nickname,age,height,partidas_jogadas,distancia_total_m,aceleracao_maxima_ms2,aceleracao_media_positiva_ms2,hsr_count,sprint_count,alta_aceleracao_count,aceleracao_explosiva_count,player_id,team_name,distancia_total_m_por_partida,hsr_count_por_partida,sprint_count_por_partida,alta_aceleracao_count_por_partida,aceleracao_explosiva_count_por_partida,cluster
Joao Basso,26,187.0,14,8591.28,24.78,2.28,0.0,0.0,8.79,10.86,11717,Santos_FC,613.6628571428572,0.0,0.0,0.6278571428571428,0.7757142857142857,1
Junior Caicara,34,173.0,5,3696.52,21.52,2.7,0.0,0.0,3.8,3.2,12107,Santos_FC,739.304,0.0,0.0,0.76,0.64,1
Tomas Rincon,35,177.0,16,8260.05,23.69,2.41,0.0,0.0,9.12,9.06,12769,Santos_FC,516.253125,0.0,0.0,0.57,0.56625,1
Daniel Ruiz Rivera,21,171.0,9,3553.56,23.39,2.48,0.0,0.0,5.22,7.22,16378,Santos_FC,394.84,0.0,0.0,0.58,0.8022222222222222,1
Dodô,31,177.0,18,8154.2,23.84,2.47,0.0,0.0,7.67,8.17,16726,Santos_FC,453.0111111111111,0.0,0.0,0.4261111111111111,0.4538888888888889,1
Vladimir,34,192.0,3,3592.72,21.03,1.56,0.0,0.0,1.33,0.33,17948,Santos_FC,1197.5733333333333,0.0,0.0,0.44333333333333336,0.11,0
Eduardo Bauermann,27,187.0,3,9281.93,23.27,2.18,0.0,0.0,11.67,20.0,17951,Santos_FC,3093.976666666667,0.0,0.0,3.89,6.666666666666667,2
Maicon,34,191.0,1,4400.32,23.01,1.96,0.0,0.0,6.0,13.0,17952,Santos_FC,4400.32,0.0,0.0,6.0,13.0,2
Messias,28,191.0,28,8438.11,22.82,2.21,0.0,0.0,5.75,8.14,17953,Santos_FC,301.36107142857145,0.0,0.0,0.20535714285714285,0.29071428571428576,1
Alex,24,189.0,6,7795.09,26.08,2.5,0.0,0.0,7.0,7.33,17954,Santos_FC,1299.1816666666666,0.0,0.0,1.1666666666666667,1.2216666666666667,1
Joaquim,24,190.0,31,8821.54,24.74,2.31,0.0,0.0,7.03,9.13,17955,Santos_FC,284.56580645161296,0.0,0.0,0.2267741935483871,0.2945161290322581,1
Felipe Jonatan,25,172.0,1,9534.75,23.01,2.65,0.0,0.0,8.0,17.0,17957,Santos_FC,9534.75,0.0,0.0,8.0,17.0,2
Lucas Pires,22,182.0,9,7162.47,22.87,2.48,0.0,0.0,6.67,12.33,17958,Santos_FC,795.83,0.0,0.0,0.741111111111111,1.37,1
Kevyson,19,178.0,17,5924.01,24.19,2.58,0.0,0.0,4.12,4.94,17959,Santos_FC,348.47117647058826,0.0,0.0,0.2423529411764706,0.29058823529411765,1
João Lucas,25,181.0,15,5491.06,22.17,2.48,0.0,0.0,5.2,6.07,17960,Santos_FC,366.0706666666667,0.0,0.0,0.3466666666666667,0.4046666666666667,1
Cadu,21,170.0,1,1847.3,23.12,2.62,0.0,0.0,1.0,1.0,17961,Santos_FC,1847.3,0.0,0.0,1.0,1.0,1
Vinicius Balieiro,24,178.0,3,1502.0,21.06,2.38,0.0,0.0,3.33,2.0,17962,Santos_FC,500.6666666666667,0.0,0.0,1.11,0.6666666666666666,1
Rodrigo Fernández,27,174.0,30,7654.82,22.99,2.22,0.0,0.0,7.63,11.47,17963,Santos_FC,255.16066666666666,0.0,0.0,0.25433333333333336,0.38233333333333336,1
Alison,30,182.0,5,3268.21,22.87,2.45,0.0,0.0,3.6,3.6,17964,Santos_FC,653.642,0.0,0.0,0.72,0.72,1
Guilherme Camacho,33,181.0,11,4677.82,22.4,2.25,0.0,0.0,5.09,7.82,17965,Santos_FC,425.25636363636363,0.0,0.0,0.4627272727272727,0.7109090909090909,1
Sandry,20,174.0,5,4071.79,23.22,2.18,0.0,0.0,4.2,7.0,17966,Santos_FC,814.358,0.0,0.0,0.8400000000000001,1.4,1
Ivonei,21,175.0,1,859.53,22.22,2.15,0.0,0.0,0.0,3.0,17968,Santos_FC,859.53,0.0,0.0,0.0,3.0,1
Dodi,27,170.0,28,6836.34,22.74,2.28,0.0,0.0,8.96,9.57,17969,Santos_FC,244.155,0.0,0.0,0.32,0.3417857142857143,1
Ed Carlos,22,186.0,4,1616.98,20.88,2.49,0.0,0.0,0.0,1.0,17971,Santos_FC,404.245,0.0,0.0,0.0,0.25,1
Lucas Braga,26,184.0,27,7858.37,25.91,2.53,0.0,0.0,8.33,9.07,17972,Santos_FC,291.05074074074076,0.0,0.0,0.3085185185185185,0.33592592592592596,1
Stiven Mendoza,31,172.0,26,6828.11,23.49,2.33,0.0,0.0,11.5,12.81,17973,Santos_FC,262.6196153846154,0.0,0.0,0.4423076923076923,0.4926923076923077,1
Ângelo Gabriel,18,182.0,12,4977.29,23.07,2.45,0.0,0.0,10.42,11.58,17974,Santos_FC,414.77416666666664,0.0,0.0,0.8683333333333333,0.965,1
Lucas Barbosa,22,193.0,4,3152.49,23.4,2.56,0.0,0.0,5.0,5.0,17975,Santos_FC,788.1225,0.0,0.0,1.25,1.25,1
Marcos Leonardo,20,176.0,31,8371.96,23.27,2.34,0.0,0.0,10.0,10.55,17976,Santos_FC,270.0632258064516,0.0,0.0,0.3225806451612903,0.3403225806451613,1
Lucas Lima,33,176.0,35,7063.43,23.83,2.36,0.0,0.0,5.89,11.09,18081,Santos_FC,201.81228571428574,0.0,0.0,0.1682857142857143,0.31685714285714284,1
João Paulo,28,189.0,36,4525.23,21.69,1.36,0.0,0.0,2.61,3.11,18107,Santos_FC,125.70083333333332,0.0,0.0,0.0725,0.08638888888888889,0
Luiz Felipe,29,189.0,1,313.3,15.06,1.92,0.0,0.0,0.0,0.0,18108,Santos_FC,313.3,0.0,0.0,0.0,0.0,0
Nathan,21,183.0,7,7358.54,25.87,2.62,0.0,0.0,8.29,7.86,18114,Santos_FC,1051.22,0.0,0.0,1.1842857142857142,1.122857142857143,1
Miguel Terceros,18,177.0,2,2380.82,22.75,2.58,0.0,0.0,3.0,5.0,18304,Santos_FC,1190.41,0.0,0.0,1.5,2.5,1
Deivid Washington,17,187.0,9,5073.14,21.77,2.47,0.0,0.0,5.44,5.0,18305,Santos_FC,563.6822222222222,0.0,0.0,0.6044444444444445,0.5555555555555556,1
Gabriel Inocêncio,28,175.0,22,6325.27,24.29,2.52,0.0,0.0,9.32,9.73,18614,Santos_FC,287.5122727272728,0.0,0.0,0.42363636363636364,0.4422727272727273,1
Bruno Mezenga,34,185.0,9,2327.08,21.51,2.36,0.0,0.0,0.33,1.67,18615,Santos_FC,258.56444444444446,0.0,0.0,0.03666666666666667,0.18555555555555556,1
Luan Dias,25,181.0,8,2814.63,24.51,2.54,0.0,0.0,2.88,4.38,18697,Santos_FC,351.82875,0.0,0.0,0.36,0.5475,1
Weslley Patati,19,164.0,9,2039.75,22.42,2.62,0.0,0.0,3.44,2.78,18902,Santos_FC,226.63888888888889,0.0,0.0,0.38222222222222224,0.3088888888888889,1
Nonato,25,175.0,14,5531.65,25.0,2.3,0.0,0.0,6.36,8.71,22100,Santos_FC,395.11785714285713,0.0,0.0,0.4542857142857143,0.6221428571428572,1
Alfredo Morelos,27,177.0,3,3305.83,22.84,2.04,0.0,0.0,2.67,5.33,23510,Santos_FC,1101.9433333333334,0.0,0.0,0.89,1.7766666666666666,1
Jair Paula,18,195.0,2,1988.22,21.05,2.61,0.0,0.0,0.5,1.0,24122,Santos_FC,994.11,0.0,0.0,0.25,0.5,1
Cristian Pavon,27,174.0,32,5951.32,23.3,2.53,0.0,0.0,2.78,2.44,854,Atlético_Mineiro,185.97875,0.0,0.0,0.086875,0.07625,1
Otavio,29,173.0,26,9409.31,23.85,2.54,0.0,0.0,4.96,4.54,4270,Atlético_Mineiro,361.89653846153846,0.0,0.0,0.19076923076923077,0.17461538461538462,1
Paulinho,23,177.0,35,8609.65,26.29,2.62,0.0,0.0,7.57,6.8,4596,Atlético_Mineiro,245.98999999999998,0.0,0.0,0.2162857142857143,0.19428571428571428,1
Jemerson,30,184.0,31,7718.42,23.88,2.42,0.0,0.0,2.9,2.32,6644,Atlético_Mineiro,248.98129032258063,0.0,0.0,0.0935483870967742,0.07483870967741935,1
Alan Franco,25,175.0,17,5191.93,22.92,2.62,0.0,0.0,2.94,2.06,7571,Atlético_Mineiro,305.40764705882356,0.0,0.0,0.17294117647058824,0.1211764705882353,1
Pedrinho,25,172.0,15,4334.36,21.99,2.49,0.0,0.0,2.6,2.33,9176,Atlético_Mineiro,288.95733333333334,0.0,0.0,0.17333333333333334,0.15533333333333335,1
Mauricio Lemos,27,187.0,26,8352.43,26.47,2.4,0.0,0.0,2.96,3.77,11939,Atlético_Mineiro,321.2473076923077,0.0,0.0,0.11384615384615385,0.145,1
Rodrigo Battaglia,31,187.0,21,8340.23,22.87,2.33,0.0,0.0,3.9,4.0,13211,Atlético_Mineiro,397.1538095238095,0.0,0.0,0.18571428571428572,0.19047619047619047,1
Eduardo Vargas,33,174.0,12,4149.21,23.23,2.37,0.0,0.0,0.83,1.42,15800,Atlético_Mineiro,345.7675,0.0,0.0,0.06916666666666667,0.11833333333333333,1
Guilherme Arana,26,176.0,27,8854.92,24.74,2.5,0.0,0.0,4.11,4.33,15801,Atlético_Mineiro,327.96,0.0,0.0,0.15222222222222223,0.16037037037037039,1
Alan Kardec,34,190.0,14,2242.6,21.87,2.52,0.0,0.0,2.0,2.14,15802,Atlético_Mineiro,160.18571428571428,0.0,0.0,0.14285714285714285,0.15285714285714286,1
Matías Zaracho,25,171.0,27,7498.03,27.38,2.44,0.0,0.0,2.3,3.0,15803,Atlético_Mineiro,277.7048148148148,0.0,0.0,0.08518518518518518,0.1111111111111111,1
Igor Rabello,28,190.0,11,6500.57,23.73,2.39,0.0,0.0,3.91,4.09,15804,Atlético_Mineiro,590.960909090909,0.0,0.0,0.35545454545454547,0.3718181818181818,1
Hyoran,29,174.0,12,5631.56,24.54,2.47,0.0,0.0,2.0,2.08,15807,Atlético_Mineiro,469.2966666666667,0.0,0.0,0.16666666666666666,0.17333333333333334,1
Everson,33,192.0,35,4753.97,21.85,1.43,0.0,0.0,1.51,2.17,15808,Atlético_Mineiro,135.82771428571428,0.0,0.0,0.04314285714285714,0.062,0
Mariano,37,177.0,21,7198.9,21.93,2.48,0.0,0.0,4.67,4.33,15809,Atlético_Mineiro,342.8047619047619,0.0,0.0,0.22238095238095237,0.2061904761904762,1
Bruno Fuchs,24,190.0,15,7294.48,21.64,2.47,0.0,0.0,2.4,2.4,15811,Atlético_Mineiro,486.29866666666663,0.0,0.0,0.16,0.16,1
Matheus Mendes,24,191.0,2,5229.45,20.28,1.57,0.0,0.0,0.5,2.5,15812,Atlético_Mineiro,2614.725,0.0,0.0,0.25,1.25,0
Réver,38,192.0,8,1799.22,18.36,2.38,0.0,0.0,0.5,0.12,15813,Atlético_Mineiro,224.9025,0.0,0.0,0.0625,0.015,0
Nathan Silva,26,182.0,4,8645.21,23.21,2.14,0.0,0.0,1.75,1.0,15814,Atlético_Mineiro,2161.3025,0.0,0.0,0.4375,0.25,1
Rubens,22,178.0,24,5588.44,24.31,2.46,0.0,0.0,1.42,1.04,15815,Atlético_Mineiro,232.85166666666666,0.0,0.0,0.059166666666666666,0.043333333333333335,1
Hulk,37,180.0,33,8877.55,24.67,2.52,0.0,0.0,3.97,4.21,15816,Atlético_Mineiro,269.01666666666665,0.0,0.0,0.12030303030303031,0.12757575757575756,1
Edenilson,33,175.0,27,5364.35,21.97,2.45,0.0,0.0,3.19,3.93,15817,Atlético_Mineiro,198.67962962962963,0.0,0.0,0.11814814814814814,0.14555555555555555,1
Dodô,31,177.0,1,5120.9,22.2,2.13,0.0,0.0,0.0,0.0,16726,Atlético_Mineiro,5120.9,0.0,0.0,0.0,0.0,1
Igor Gomes,24,183.0,28,4926.37,22.17,2.52,0.0,0.0,3.04,3.14,16730,Atlético_Mineiro,175.94178571428571,0.0,0.0,0.10857142857142857,0.11214285714285714,1
Patrick,30,176.0,22,2790.7,19.54,2.45,0.0,0.0,0.77,0.86,16740,Atlético_Mineiro,126.85,0.0,0.0,0.035,0.03909090909090909,1
Carlos Eduardo,19,188.0,2,903.97,17.74,2.11,0.0,0.0,0.0,0.0,17005,Atlético_Mineiro,451.985,0.0,0.0,0.0,0.0,0
Renzo Saravia,30,178.0,26,6743.6,27.31,2.48,0.0,0.0,2.77,2.19,17055,Atlético_Mineiro,259.3692307692308,0.0,0.0,0.10653846153846154,0.08423076923076923,1
Isaac,19,185.0,1,1405.89,19.0,3.02,0.0,0.0,0.0,0.0,18364,Atlético_Mineiro,1405.89,0.0,0.0,0.0,0.0,1
Paulo Vitor,18,185.0,1,2000.4,16.74,1.89,0.0,0.0,0.0,0.0,18779,Atlético_Mineiro,2000.4,0.0,0.0,0.0,0.0,0
Alisson,17,180.4719562243502,5,1440.78,24.24,2.56,0.0,0.0,0.2,0.4,19461,Atlético_Mineiro,288.156,0.0,0.0,0.04,0.08,1
Esteban Burgos,31,191.0,4,8385.52,22.26,2.59,0.0,0.0,4.25,5.75,1769,América_Mineiro,2096.38,0.0,0.0,1.0625,1.4375,1
Washington Aguerre,30,187.0,2,5546.9,20.56,1.76,0.0,0.0,4.0,2.0,3697,América_Mineiro,2773.45,0.0,0.0,2.0,1.0,0
Juan Cazares,31,171.0,12,3055.79,22.11,2.57,0.0,0.0,1.42,3.17,14774,América_Mineiro,254.64916666666667,0.0,0.0,0.11833333333333333,0.26416666666666666,1
Everaldo,29,172.0,21,6167.13,23.53,2.49,0.0,0.0,10.24,9.71,16007,América_Mineiro,293.67285714285714,0.0,0.0,0.4876190476190476,0.46238095238095245,1
Renato Kayzer,27,178.0,2,1416.97,19.73,3.05,0.0,0.0,0.0,1.5,16165,América_Mineiro,708.485,0.0,0.0,0.0,0.75,1
Jori,27,190.0,11,4912.26,20.58,1.52,0.0,0.0,1.45,0.45,17897,América_Mineiro,446.5690909090909,0.0,0.0,0.1318181818181818,0.04090909090909091,0
Mateus Pasinato,30,192.0,10,4120.15,21.82,1.23,0.0,0.0,1.9,2.4,17898,América_Mineiro,412.015,0.0,0.0,0.19,0.24,0
Matheus Cavichioli,36,192.0,15,4248.68,21.51,1.24,0.0,0.0,2.47,3.27,17899,América_Mineiro,283.24533333333335,0.0,0.0,0.16466666666666668,0.218,0
Iago Maidana,27,195.0,30,7355.47,23.03,2.28,0.0,0.0,5.3,6.77,17901,América_Mineiro,245.18233333333333,0.0,0.0,0.17666666666666667,0.22566666666666665,1
Éder Ferreira,28,184.0,24,6885.27,23.28,2.21,0.04,0.0,8.5,10.5,17902,América_Mineiro,286.88625,0.0016666666666666668,0.0,0.3541666666666667,0.4375,1
Marlon Lopes,29,177.0,26,6922.3,24.66,2.45,0.04,0.0,10.15,13.04,17903,América_Mineiro,266.2423076923077,0.0015384615384615385,0.0,0.3903846153846154,0.5015384615384615,1
Danilo Avelar,34,185.0,26,8027.47,24.19,2.34,0.0,0.0,8.19,10.35,17904,América_Mineiro,308.74884615384616,0.0,0.0,0.315,0.39807692307692305,1
Nino Paraíba,37,168.0,4,5545.62,23.12,2.48,0.0,0.0,7.0,8.25,17905,América_Mineiro,1386.405,0.0,0.0,1.75,2.0625,1
Lucas Kal,27,186.0,19,7469.29,24.27,2.16,0.0,0.0,12.0,13.53,17906,América_Mineiro,393.12052631578945,0.0,0.0,0.631578947368421,0.7121052631578947,1
Breno Cascardo,19,183.0,24,5711.34,23.66,2.31,0.0,0.0,6.75,7.83,17907,América_Mineiro,237.9725,0.0,0.0,0.28125,0.32625,1
Martín Benítez,29,175.0,20,5786.77,25.0,2.35,0.0,0.0,5.45,6.15,17908,América_Mineiro,289.3385,0.0,0.0,0.2725,0.3075,1
Matheusinho,25,164.0,7,3903.84,22.85,2.17,0.0,0.0,7.0,8.14,17909,América_Mineiro,557.6914285714286,0.0,0.0,1.0,1.162857142857143,1
Alê,33,184.0,27,6264.95,23.36,2.31,0.0,0.0,10.22,11.85,17910,América_Mineiro,232.03518518518518,0.0,0.0,0.37851851851851853,0.4388888888888889,1
Mateus Henrique,20,178.0,12,4930.01,22.66,2.6,0.0,0.0,10.5,9.75,17911,América_Mineiro,410.8341666666667,0.0,0.0,0.875,0.8125,1
Emmanuel Martínez,29,169.0,35,8896.33,24.82,2.3,0.03,0.0,15.8,19.89,17912,América_Mineiro,254.18085714285715,0.0008571428571428571,0.0,0.45142857142857146,0.5682857142857143,1
Mateus Gonçalves,28,172.0,3,2531.32,22.23,2.55,0.0,0.0,1.0,1.33,17913,América_Mineiro,843.7733333333334,0.0,0.0,0.3333333333333333,0.44333333333333336,1
Felipe Azevedo,36,174.0,30,6129.45,23.81,2.33,0.0,0.0,10.57,10.93,17914,América_Mineiro,204.315,0.0,0.0,0.35233333333333333,0.36433333333333334,1
Adyson,18,168.0,8,3696.98,22.68,2.58,0.0,0.0,4.0,6.25,17916,América_Mineiro,462.1225,0.0,0.0,0.5,0.78125,1
Rodrigo Varanda,20,180.0,12,4800.74,22.21,2.51,0.0,0.0,5.92,9.0,17918,América_Mineiro,400.06166666666667,0.0,0.0,0.49333333333333335,0.75,1
Mikael,24,184.0,5,3446.99,21.69,2.15,0.0,0.0,3.4,2.8,17919,América_Mineiro,689.3979999999999,0.0,0.0,0.6799999999999999,0.5599999999999999,1
Gonzalo Mastriani,30,180.0,24,7787.67,24.75,2.26,0.0,0.0,8.88,11.46,17920,América_Mineiro,324.48625,0.0,0.0,0.37000000000000005,0.47750000000000004,1
Henrique Almeida,31,177.0,4,4065.44,22.59,2.31,0.0,0.0,4.5,7.5,17921,América_Mineiro,1016.36,0.0,0.0,1.125,1.875,1
Wellington Paulista,40,180.0,10,2603.9,21.17,2.43,0.0,0.0,1.6,1.1,17922,América_Mineiro,260.39,0.0,0.0,0.16,0.11000000000000001,1
Aloísio,34,170.0,12,6091.15,24.09,2.44,0.0,0.0,5.17,6.33,17923,América_Mineiro,507.5958333333333,0.0,0.0,0.43083333333333335,0.5275,1
Daniel Borges,30,174.0,14,6306.66,24.13,2.32,0.0,0.0,9.29,12.93,17934,América_Mineiro,450.4757142857143,0.0,0.0,0.6635714285714285,0.9235714285714286,1
Wanderson,32,186.0,7,7146.54,26.12,2.23,0.0,0.0,6.71,8.0,18074,América_Mineiro,1020.9342857142857,0.0,0.0,0.9585714285714285,1.1428571428571428,1
Ricardo Silva,31,190.0,20,8395.99,23.19,2.29,0.0,0.0,7.9,8.8,18075,América_Mineiro,419.79949999999997,0.0,0.0,0.395,0.44000000000000006,1
Nicolas,26,181.0,11,6823.12,22.04,2.62,0.0,0.0,7.36,9.91,18076,América_Mineiro,620.2836363636363,0.0,0.0,0.6690909090909091,0.9009090909090909,1
Arthur,20,173.0,1,9617.08,23.29,2.11,0.0,0.0,20.0,11.0,18077,América_Mineiro,9617.08,0.0,0.0,20.0,11.0,2
Juninho,35,173.0,36,9600.42,23.9,2.36,0.0,0.0,11.89,16.64,18078,América_Mineiro,266.67833333333334,0.0,0.0,0.3302777777777778,0.46222222222222226,1
Rodriguinho,20,170.0,20,7092.57,23.23,2.45,0.05,0.0,10.5,11.95,18079,América_Mineiro,354.6285,0.0025,0.0,0.525,0.5974999999999999,1
Pedrinho,23,176.0,8,5669.03,24.81,2.46,0.0,0.0,9.75,12.75,18113,América_Mineiro,708.62875,0.0,0.0,1.21875,1.59375,1
Javier Méndez,28,184.0,7,4428.83,22.15,2.46,0.0,0.0,4.86,4.71,18192,América_Mineiro,632.6899999999999,0.0,0.0,0.6942857142857143,0.6728571428571428,1
Marcinho,27,178.0,12,7039.29,23.22,2.43,0.0,0.0,9.42,9.75,18605,América_Mineiro,586.6075,0.0,0.0,0.785,0.8125,1
Renato Marques,19,180.0,13,4502.55,21.91,2.25,0.0,0.0,5.23,5.38,18810,América_Mineiro,346.35,0.0,0.0,0.40230769230769237,0.41384615384615386,1
Júlio César,20,186.0,9,6692.07,22.8,2.04,0.0,0.0,6.44,11.67,18889,América_Mineiro,743.5633333333333,0.0,0.0,0.7155555555555556,1.2966666666666666,1
Paulinho Bóia,25,171.0,3,4684.47,22.33,2.43,0.0,0.0,8.33,9.33,19901,América_Mineiro,1561.49,0.0,0.0,2.776666666666667,3.11,1
Paulinho,19,180.4719562243502,1,2741.24,23.87,2.27,0.0,0.0,7.0,3.0,23375,América_Mineiro,2741.24,0.0,0.0,7.0,3.0,2
Ighor Gabryel,20,176.0,2,1935.8,22.7,2.39,0.0,0.0,5.5,3.0,24601,América_Mineiro,967.9,0.0,0.0,2.75,1.5,1
Jonathan Alecxander,26,180.0,1,1751.5,22.05,2.42,0.0,0.0,2.0,4.0,24909,América_Mineiro,1751.5,0.0,0.0,2.0,4.0,1
Yago Souza,17,180.4719562243502,1,2027.09,23.55,2.21,0.0,0.0,2.0,4.0,24910,América_Mineiro,2027.09,0.0,0.0,2.0,4.0,1
Yago Santos,20,182.0,1,2279.27,22.84,2.5,0.0,0.0,3.0,2.0,24911,América_Mineiro,2279.27,0.0,0.0,3.0,2.0,1
